companyNumber,recordType,companyStatus,numberOfOfficers,companyNameLenght,companyName
NI013825,1,D,0000,0039,POLLOCK AGRICULTURAL MERCHANTS LIMITED<
NI013832,1, ,0006,0032,ROBERT HAIR AND COMPANY LIMITED<
NI013833,1,D,0003,0028,WARREN DEVELOPMENTS LIMITED<
NI013834,1, ,0005,0027,MOTOGLASS CARPARTS LIMITED<
NI013835,1,D,0003,0026,CLOGHER ALUMINIUM LIMITED<
NI013836,1,D,0002,0031,E. BRENNAN DEVELOPMENT LIMITED<
NI013838,1,D,0003,0033,NORTH COAST DEVELOPMENTS LIMITED<
NI013839,1,D,0003,0026,EZY-TRED FLOORING LIMITED<
NI013840,1,D,0004,0023,TUCON HOLIDAYS LIMITED<
NI013841,1,D,0003,0026,LOUGHVIEW HAULAGE LIMITED<
NI013842,1,D,0003,0037,SYDENHAM SHEET METAL COMPANY LIMITED<
NI013843,1,D,0003,0026,JUNO DEVELOPMENTS LIMITED<
NI013845,1, ,0007,0011,W.D. MEATS<
NI013847,1,D,0003,0025,WOODMARKET (IRELAND) LTD<
NI013849,1,D,0003,0033,CONSUL BUSINESS SUPPLIES LIMITED<
NI013851,1, ,0002,0025,JAMES HENRY & CO LIMITED<
NI013852,1,D,0003,0035,MILMAR INDUSTRIAL SUPPLIES LIMITED<
NI013853,1, ,0002,0018,RICE BROS LIMITED<
NI013855,1,D,0003,0033,MCCOUBREY'S T.V. RENTALS LIMITED<
NI013856,1, ,0003,0022,WEIR AGENCIES LIMITED<
NI013858,1,D,0005,0027,ARTHUR RING (N.I.) LIMITED<
NI013861,1,D,0004,0049,STONEYFORD JOINERY MANUFACTURING COMPANY LIMITED<
NI013862,1,D,0000,0029,P.R.M. MOTORS (N.I.) LIMITED<
NI013865,1,D,0004,0032,PENNY & SONS (BUILDERS) LIMITED<
NI013869,1,D,0003,0024,LAMONT TEXTILES LIMITED<
NI013872,1, ,0005,0037,BALLYKINE STEEL CONSTRUCTION LIMITED<
NI013873,1, ,0001,0036,FOYLE ELECTRICS (WHOLESALE) LIMITED<
NI013874,1, ,0003,0023,KELSO AGENCIES LIMITED<
NI013880,1, ,0003,0024,CARRIGEEN FARMS LIMITED<
NI013881,1, ,0003,0047,J.A. MCCLELLAND & SONS (ESTATE AGENTS) LIMITED<
NI013882,1,D,0003,0033,DAN DAVIDSON (BALLYMENA) LIMITED<
NI013883,1,D,0003,0045,DAN DAVIDSON (PROPERTY DEVELOPMENTS) LIMITED<
NI013885,1,D,0004,0023,ANGLO CANARIAS LIMITED<
NI013888,1, ,0003,0027,VICTORIA ELECTRICS LIMITED<
NI013891,1, ,0002,0032,MONEYCARRIE ENGINEERING LIMITED<
NI013892,1,D,0003,0035,J MCMULLEN & SON (KILKEEL) LIMITED<
NI013893,1,D,0002,0027,AEROCOWL MARKETING LIMITED<
NI013894,1,D,0003,0016,INSOLEQ LIMITED<
NI013895,1,D,0003,0035,ROY DOUGLAS (TIMBERSHIELD) LIMITED<
NI013897,1, ,0006,0031,STANLEY EMERSON & SONS LIMITED<
NI013900,1,D,0003,0028,K.D. KARS (GILFORD) LIMITED<
NI013903,1, ,0003,0029,JOHN SHERIDAN & SONS LIMITED<
NI013906,1,D,0003,0029,DERG VALLEY AGENCIES LIMITED<
NI013908,1, ,0002,0033,MCCARTNEY FAMILY INVESTMENTS LTD<
NI013912,1,D,0003,0035,EVERTON ENGINEERING (N.I.) LIMITED<
NI013915,1,D,0006,0023,MOPACK SYSTEMS LIMITED<
NI013916,1,D,0003,0034,NORTH WEST ENTERTAINMENTS LIMITED<
NI013917,1,D,0003,0022,AQUA PROJECTS LIMITED<
NI013918,1, ,0002,0034,ARMAGH BUILDERS PROVIDERS LIMITED<
NI013919,1, ,0003,0025,CROWN BOOKMAKERS LIMITED<
NI013920,1,D,0004,0016,KOTRADE LIMITED<
NI013921,1, ,0003,0057,STEWART & MCCONNELL BUILDING CONTRACTORS (DERRY) LIMITED<
NI013924,1, ,0004,0037,DAVID MURPHY TOWING BRACKETS LIMITED<
NI013925,1,D,0003,0040,LONG BROTHERS TYRES (COLERAINE) LIMITED<
NI013926,1, ,0003,0040,GABBEY BUSINESS MACHINES (1979) LIMITED<
NI013929,1, ,0004,0033,RICHARD METCALFE ENTERPRISES LTD<
NI013930,1, ,0003,0026,STRABANE CHEMISTS LIMITED<
NI013932,1, ,0005,0031,BAVARIAN GARAGES (N.I) LIMITED<
NI013934,1, ,0003,0036,HARTE & EAKIN (CONTRACTORS) LIMITED<
NI013935,1, ,0001,0038,POOLE (BALLYNAHINCH BUTCHERS) LIMITED<
NI013939,1,D,0003,0015,TANADA LIMITED<
NI013940,1,D,0003,0019,BELL AUDIO LIMITED<
NI013941,1,D,0002,0043,RED FOX (LADIES ACCESSORIES) LIMITED - THE<
NI013942,1, ,0006,0019,STEVENSON AND REID<
NI013943,1,D,0006,0032,SUPERITE PRICES (LARNE) LIMITED<
NI013945,1,D,0002,0021,BRIJON FUELS LIMITED<
NI013947,1,R,0007,0022,CARVILL GROUP LIMITED<
NI013948,1,D,0009,0026,C.S.G. (TRAINING) LIMITED<
NI013950,1, ,0003,0028,ASHDALE ENGINEERING LIMITED<
NI013951,1, ,0002,0043,ROBERT L. PORTER (HOUSEFURNISHERS) LIMITED<
NI013955,1,D,0004,0027,COMPUTERCARE GROUP LIMITED<
NI013961,1, ,0003,0039,HAIRE BROS. (ADVANCED ROOFING) LIMITED<
NI013967,1,D,0005,0026,M.&H. INSULATIONS LIMITED<
NI013969,1,D,0003,0031,KELLY OFFICE EQUIPMENT LIMITED<
NI013971,1, ,0008,0023,KILMAINE FLATS LIMITED<
NI013974,1,D,0003,0025,GRANSHA BUILDERS LIMITED<
NI013975,1,D,0003,0022,CARRICK WINES LIMITED<
NI013976,1,D,0006,0027,ULSTER PLANT SALES LIMITED<
NI013977,1,D,0004,0019,ERGAS (NI) LIMITED<
NI013981,1,D,0003,0013,PRENTICE LTD<
NI013983,1,D,0003,0047,V. MCGEOWN WHOLESALE WINES AND SPIRITS LIMITED<
NI013984,1,D,0003,0023,W V HOGG & SON LIMITED<
NI013985,1,D,0003,0025,F.C.M.PROPERTIES LIMITED<
NI013987,1,D,0003,0037,DURABLE SPECIALISED COATINGS LIMITED<
NI013988,1,D,0003,0030,BALLYMENA PLANT SALES LIMITED<
NI013989,1,D,0000,0036,FIVEMILETOWN STOCK CAR CLUB LIMITED<
NI013990,1,D,0003,0021,MODARC SALES LIMITED<
NI013991,1,D,0003,0026,P.H.I CONSULTANTS LIMITED<
NI013992,1,D,0003,0046,M. K. DONNELLY (BUILDING CONTRACTORS) LIMITED<
NI013997,1,D,0003,0034,CRAIGAVON CERAMIC STUDIOS LIMITED<
NI013998,1,D,0003,0026,L.& M. FARM SALES LIMITED<
NI014002,1, ,0005,0027,VINCENT MONE & SON LIMITED<
NI014003,1, ,0003,0028,JOHN FREW (IRELAND) LIMITED<
NI014005,1,D,0003,0026,TYRONE BRICKWORKS LIMITED<
NI014006,1,D,0007,0034,TYRONE POROTON (HOLDINGS) LIMITED<
NI014007,1,D,0007,0024,T.P. (HOLDINGS) LIMITED<
NI014012,1, ,0004,0031,MCQUILLAN DEVELOPMENTS LIMITED<
NI014013,1, ,0004,0028,BANDAR DEVELOPMENTS LIMITED<
NI014018,1,D,0002,0023,BANVILLE HOUSE LIMITED<
NI014019,1,L,0001,0019,AUDIO CARE LIMITED<
NI014020,1, ,0003,0031,FERN COMPUTER SERVICES LIMITED<
NI014023,1,D,0000,0015,EXOMEX LIMITED<
NI014026,1, ,0003,0037,W.H. SCOTT & SON (ENGINEERS) LIMITED<
NI014027,1,D,0003,0020,WATT - LINE LIMITED<
NI014029,1,D,0003,0015,JOVERA LIMITED<
NI014030,1,D,0003,0024,MCGUCKIAN MEATS LIMITED<
NI014032,1,D,0003,0045,SUNBOUND HOLIDAYS (NORTHERN IRELAND) LIMITED<
NI014033,1,D,0003,0022,BRACKEN FARMS LIMITED<
NI014035,1,D,0003,0023,COLLOG MILLERS LIMITED<
NI014038,1,D,0002,0032,"MASON, SLOANE & COMPANY LIMITED<"
NI014039,1,D,0003,0029,BALLYHARRY ROADHOUSE LIMITED<
NI014040,1, ,0005,0020,GRENT TRUST LIMITED<
NI014041,1,D,0002,0039,MOURNEBROOK FINANCIAL SERVICES LIMITED<
NI014042,1,D,0003,0020,AH CATERING LIMITED<
NI014044,1,D,0003,0022,G S B IMPORTS LIMITED<
NI014045,1,D,0003,0023,B.J. MCCLOSKEY LIMITED<
NI014047,1, ,0004,0036,FINLAY HYDRASCREENS (OMAGH) LIMITED<
NI014048,1,D,0003,0036,CRAIGAVON INSURANCE BROKERS LIMITED<
NI014050,1,D,0003,0028,TEEMORE ENGINEERING LIMITED<
NI014051,1,D,0003,0030,PRESTIGE POSTER SITES LIMITED<
NI014053,1, ,0005,0025,NORTH WEST SILOS LIMITED<
NI014054,1,D,0003,0019,CARBON CONSULTANTS<
NI014055,1,D,0004,0039,PRONTO DELIVERY SERVICE (N.I.) LIMITED<
NI014056,1,D,0000,0018,C.P. TRIM LIMITED<
NI014058,1, ,0006,0037,MICHAEL F. EWINGS (SHIPPING) LIMITED<
NI014059,1,D,0002,0028,LOUGH ERNE AVIATION LIMITED<
NI014060,1,D,0001,0030,ARMAGH PROPERTY SALES LIMITED<
NI014062,1,D,0003,0040,AUTOMART LIVESTOCK & FARM SALES LIMITED<
NI014063,1,D,0003,0043,P & B CONNOLLY (CONCRETE PRODUCTS) LIMITED<
NI014065,1,D,0003,0034,P&B CONNOLLY (AGGREGATES) LIMITED<
NI014067,1,D,0003,0025,MCFALL FISHERIES LIMITED<
NI014070,1,D,0003,0014,ABDAF LIMITED<
NI014077,1,D,0004,0027,S.D. HUSTON & SONS LIMITED<
NI014083,1,D,0003,0024,ANCHOR FLOORING LIMITED<
NI014084,1,D,0003,0015,RONDAR LIMITED<
NI014085,1,L,0002,0024,BEECH HILL DEERFARM LTD<
NI014086,1,D,0005,0018,BDG GROUP LIMITED<
NI014087,1,D,0003,0022,CLAN OFFSALES LIMITED<
NI014088,1, ,0003,0034,CONSOLIDATED PUMPS (N.I.) LIMITED<
NI014093,1,D,0002,0031,ALFRED BRIGGS (LURGAN) LIMITED<
NI014094,1,D,0002,0018,ROTAFENCE LIMITED<
NI014096,1,D,0003,0027,T.H. CLARKE (CARS) LIMITED<
NI014097,1, ,0003,0037,CATERING EQUIPMENT ENGINEERS LIMITED<
NI014098,1,D,0003,0038,WATKINS SCAFFOLDING (IRELAND) LIMITED<
NI014100,1,D,0004,0035,HUGHES BROS. REPRODUCTIONS LIMITED<
NI014103,1,D,0004,0026,D.H. BOYCE & SONS LIMITED<
NI014105,1, ,0006,0020,SMYTH STEEL LIMITED<
NI014106,1,D,0003,0025,FLEMING & FULTON LIMITED<
NI014111,1,D,0003,0033,AIRQUIP TYRE CARE (N.I.) LIMITED<
NI014112,1, ,0003,0034,RICHARD TOLERTON HOLDINGS LIMITED<
NI014113,1,D,0003,0029,R. LINDSAY ORR & SON LIMITED<
NI014115,1, ,0005,0019,T.S. FOODS LIMITED<
NI014116,1,D,0004,0038,LADYSMITH (BUILDERS SUPPLIES) LIMITED<
NI014117,1,D,0003,0022,NEVILLE (KFL) LIMITED<
NI014119,1, ,0003,0027,B.N.E. ELECTRONICS LIMITED<
NI014120,1,D,0003,0023,DEVLIN GUTTERS LIMITED<
NI014122,1, ,0002,0015,REGEND LIMITED<
NI014125,1,D,0003,0031,AMBASSADOR PRODUCTIONS LIMITED<
NI014132,1,D,0000,0026,E.R. BROWN TRUCKS LIMITED<
NI014134,1,L,0003,0047,CRONNELLYS ROOFING AND CLADDING (U.K.) LIMITED<
NI014135,1, ,0005,0028,LONG'S SUPERMARKETS LIMITED<
NI014139,1, ,0008,0023,F3 ENGINEERING LIMITED<
NI014142,1, ,0002,0014,SEPHA LIMITED<
NI014143,1,D,0002,0032,PROFESSIONAL PROMOTIONS LIMITED<
NI014144,1, ,0002,0025,SPERRIN HOLDINGS LIMITED<
NI014145,1, ,0003,0025,BEECHMOUNT FARMS LIMITED<
NI014146,1,D,0000,0026,O'BRIEN MACHINERY LIMITED<
NI014149,1, ,0002,0027,TRI-SPORT TROPHIES LIMITED<
NI014150,1,D,0002,0023,GOSFORD CASTLE LIMITED<
NI014151,1,D,0000,0032,TEMPLEPATRICK TRANSPORT LIMITED<
NI014153,1,D,0003,0034,C.& T. BOGLE (CASTLEDERG) LIMITED<
NI014155,1,D,0002,0016,TRAVTIP LIMITED<
NI014156,1,D,0004,0025,G C A S HOLDINGS LIMITED<
NI014157,1,D,0001,0034,JAMES W. CORRY (SHIPPING) LIMITED<
NI014158,1,D,0003,0026,HOLM DEVELOPMENTS LIMITED<
NI014159,1, ,0003,0026,MCGOVERN BUILDERS LIMITED<
NI014161,1, ,0002,0034,S.H. COLEMAN (GLARRYFORD) LIMITED<
NI014162,1,D,0003,0022,JUNIUS GRAINS LIMITED<
NI014163,1,D,0002,0028,O.R.C.A. AMUSEMENTS LIMITED<
NI014164,1,D,0003,0034,PAINT IMPORTERS (IRELAND) LIMITED<
NI014165,1,D,0003,0033,WILSON BROS. (MACHINERY) LIMITED<
NI014166,1,L,0003,0029,MOYOLA BUILDING SERVICES LTD<
NI014168,1,D,0003,0029,EMPIRE EATING HOUSES LIMITED<
NI014169,1, ,0003,0024,MCMENAMIN PLANT LIMITED<
NI014172,1, ,0002,0037,NORBROOK LABORATORIES (N.I.) LIMITED<
NI014173,1,D,0003,0030,FORGE MUIR PLANT HIRE LIMITED<
NI014175,1, ,0005,0027,KING AND FOWLER UK LIMITED<
NI014177,1,D,0003,0033,MARKET PLACE ADVERTISING LIMITED<
NI014178,1,D,0000,0025,MADELEY HOMECARE LIMITED<
NI014180,1,D,0004,0027,HILLHALL WHOLESALE LIMITED<
NI014181,1,D,0003,0025,DALZELL DRILLING LIMITED<
NI014182,1,D,0003,0031,DUNLUCE INVESTMENT CO. LIMITED<
NI014183,1,L,0006,0038,WINDSOR FAIRLAWN DEVELOPMENTS LIMITED<
NI014184,1,D,0004,0025,PASS CONTRACTORS LIMITED<
NI014185,1, ,0004,0033,MONTGOMERY TANK SERVICES LIMITED<
NI014188,1,D,0003,0032,P. ROGERS & SONS (N.I.) LIMITED<
NI014189,1,D,0003,0037,NORTHERN IRELAND PLANT SALES LIMITED<
NI014190,1,D,0003,0029,COLEMAN DEVELOPMENTS LIMITED<
NI014192,1, ,0002,0033,NORTH WEST MOTOR FACTORS LIMITED<
NI014193,1,D,0003,0037,NORTH-WEST MANAGEMENT (N.I.) LIMITED<
NI014194,1,D,0002,0028,ISLAND FARM PRODUCE LIMITED<
NI014195,1,D,0003,0035,EASTERN TELECOMMUNICATIONS LIMITED<
NI014196,1, ,0003,0025,NORTHERN CINEMAS LIMITED<
NI014197,1,D,0004,0027,W.E.S. (COLERAINE) LIMITED<
NI014198,1, ,0001,0024,SITE PLANT HIRE LIMITED<
NI014200,1, ,0003,0020,NEWTOUN INN LIMITED<
NI014201,1,D,0003,0021,ARHORT-BLACK LIMITED<
NI014206,1,D,0005,0026,D.W. DISTRIBUTORS LIMITED<
NI014209,1,D,0003,0018,CITY CARS LIMITED<
NI014210,1, ,0004,0031,ROCKS LODGE TROUT FARM LIMITED<
NI014211,1,D,0003,0021,TYRONE TILES LIMITED<
NI014212,1,R,0002,0022,YOUNGER HOMES LIMITED<
NI014214,1,D,0003,0036,DENNISON TRANSPORT SERVICES LIMITED<
NI014215,1,D,0004,0024,R. & M. HAULAGE LIMITED<
NI014216,1,D,0003,0040,DEENEY FILMS (NORTHERN IRELAND) LIMITED<
NI014218,1,D,0003,0021,BALLOO HOUSE LIMITED<
NI014220,1,D,0003,0036,KILLARD MANAGEMENT SERVICES LIMITED<
NI014221,1, ,0004,0029,MULLAMAWN PROPERTIES LIMITED<
NI014222,1, ,0014,0037,ULSTER ORCHESTRA SOCIETY LIMITED-THE<
NI014224,1,D,0004,0033,GILROY AUTOMATION (N.I.) LIMITED<
NI014225,1, ,0004,0040,HYDRODYNAMICS POWER ENGINEERING LIMITED<
NI014226,1,D,0003,0028,JOHNSTON AND IRVINE LIMITED<
NI014229,1,D,0004,0021,HIJET (N.I.) LIMITED<
NI014231,1,D,0002,0040,AEGIS INSURANCE SERVICES (N.I.) LIMITED<
NI014233,1,D,0002,0031,KARLIN TRADING COMPANY LIMITED<
NI014234,1,D,0003,0037,ASSOCIATED BUSINESS SERVICES LIMITED<
NI014239,1,L,0003,0036,W. S. C. HYDRAULIC SUPPLIES LIMITED<
NI014240,1,D,0000,0028,THOMPSON DECORATION LIMITED<
NI014243,1,D,0003,0039,THOMAS ORR (INSURANCE BROKERS) LIMITED<
NI014244,1,D,0003,0036,CAVEHILL INSURANCE SERVICES LIMITED<
NI014245,1,D,0003,0028,WILLIAM CULLY & SON LIMITED<
NI014246,1,D,0003,0024,COLLON SUPPLIES LIMITED<
NI014248,1,D,0003,0025,LEBAM SECURITIES LIMITED<
NI014250,1,D,0000,0024,FALTRIM TRADING LIMITED<
NI014254,1,D,0004,0041,NORTHERN IRELAND COMPUTER CENTRE LIMITED<
NI014255,1,D,0003,0020,JOSEPH HULL LIMITED<
NI014256,1,D,0003,0035,L. & J. SHERRY (ROSTREVOR) LIMITED<
NI014257,1,D,0003,0032,DENNISON FORK LIFT HIRE LIMITED<
NI014258,1,D,0003,0027,A.D. BUILDING SERVICES LTD<
NI014261,1, ,0007,0025,DUNLUCE PHARMACY LIMITED<
NI014264,1,D,0003,0036,MID ANTRIM BUILDING COMPANY LIMITED<
NI014265,1,D,0003,0028,CALLAGHAN JEWELLERS LIMITED<
NI014270,1, ,0003,0024,HARCOL HOLDINGS LIMITED<
NI014272,1,D,0003,0027,GEDDIS ENTERPRISES LIMITED<
NI014274,1,D,0003,0033,GALLAGHER CARGO HANDLING LIMITED<
NI014277,1,D,0002,0026,ROAD-FIELD MOTORS LIMITED<
NI014278,1,D,0004,0025,C.E.M. COMPUTERS LIMITED<
NI014279,1,D,0003,0030,SAVOY PRESS (BELFAST) LIMITED<
NI014282,1,D,0003,0031,FARM COMMODITY TRADERS LIMITED<
NI014283,1, ,0003,0026,HUBARK PROPERTIES LIMITED<
NI014285,1, ,0001,0027,GLOVERS CRANE HIRE LIMITED<
NI014287,1, ,0003,0040,NORTHERN IRELAND COMMUNICATIONS LIMITED<
NI014289,1,D,0003,0031,IRISH TOURIST HANDLING LIMITED<
NI014291,1,D,0003,0033,T. MAXWELL & SONS (N.I.) LIMITED<
NI014292,1, ,0003,0030,THOMAS MAXWELL & SONS LIMITED<
NI014296,1,D,0005,0036,O'HARE CONSULTANCY SERVICES LIMITED<
NI014297,1, ,0003,0021,W.A.M. PLANT LIMITED<
NI014298,1, ,0003,0033,ARMAGHMOURNE GAS COMPANY LIMITED<
NI014299,1,L,0003,0028,KILLEEN DEVELOPMENT LIMITED<
NI014301,1, ,0004,0034,W.&C. GLAZING CONTRACTORS LIMITED<
NI014303,1,D,0003,0028,HELMAR DISTRIBUTORS LIMITED<
NI014304,1,D,0003,0026,INDEPTH MARKETING LIMITED<
NI014306,1, ,0004,0026,PETAL POSTFORMING LIMITED<
NI014309,1, ,0003,0021,J.D. MCGEOWN LIMITED<
NI014311,1,D,0003,0037,ANTRIM ALUMINIUM & GLASS CO. LIMITED<
NI014312,1,D,0002,0036,ROBERT T. KANE (INSURANCES) LIMITED<
NI014313,1,D,0006,0037,NEIGHBOURHOOD OPEN WORKSHOPS LIMITED<
NI014317,1, ,0001,0027,ULSTER SHOPFITTING LIMITED<
NI014318,1,D,0003,0021,KANE & QUINN LIMITED<
NI014320,1, ,0002,0023,WILLIAM ANNETT LIMITED<
NI014321,1,R,0003,0024,BATIK INTERIORS LIMITED<
NI014323,1, ,0004,0041,P. J. CONWAY (DEVELOPMENTS) N.I. LIMITED<
NI014325,1, ,0003,0022,SAWERS (1982) LIMITED<
NI014333,1, ,0003,0037,BROOKMOUNT BUILDING SUPPLIES LIMITED<
NI014334,1, ,0003,0027,T DONOHOE BUILDERS LIMITED<
NI014337,1, ,0002,0043,NORTHERN IRELAND INSURANCE BROKERS LIMITED<
NI014339,1,D,0003,0056,AGRICULTURAL TRADING MERCHANTS (PROPERTY SALES) LIMITED<
NI014341,1,D,0003,0031,KIPKARREN DEVELOPMENTS LIMITED<
NI014342,1,D,0003,0028,KIMMID DEVELOPMENTS LIMITED<
NI014345,1,D,0003,0058,PETER YOUNG LANDSCAPES PUBLIC WORKS LAND DRAINAGE LIMITED<
NI014346,1,D,0003,0028,MCKEOWN ENTERPRISES LIMITED<
NI014347,1,D,0002,0025,V.P.M. EQUIPMENT LIMITED<
NI014352,1,D,0001,0025,LYNWOOD HOLDINGS LIMITED<
NI014354,1,D,0001,0027,J. & S. MULHOLLAND LIMITED<
NI014355,1,D,0005,0037,INTERNATIONAL FACTORS (N.I.) LIMITED<
NI014356,1, ,0005,0021,T.T.D. LOWRY LIMITED<
NI014357,1, ,0003,0048,LEDLEY HALL BOYS' AND GIRLS' CLUB TRUST LIMITED<
NI014358,1,D,0003,0013,ALCO LIMITED<
NI014359,1,D,0003,0034,ULSTER INSURANCE SERVICES LIMITED<
NI014363,1, ,0002,0017,TREVOR BAIRD LTD<
NI014365,1,D,0003,0026,HOLLAND GLASS CO. LIMITED<
NI014366,1,D,0003,0030,DYALL FINANCE COMPANY LIMITED<
NI014368,1,D,0004,0032,E.D.M. (METAL PRODUCTS) LIMITED<
NI014371,1,D,0003,0020,FARM DESIGN LIMITED<
NI014372,1,D,0000,0027,ROLLERDROME (N.I.) LIMITED<
NI014380,1, ,0008,0025,EDM SPANWALL FACADES LTD<
NI014381,1, ,0003,0023,NICHOLL MORGAN LIMITED<
NI014382,1,D,0003,0028,VINYL MASTER (N.I.) LIMITED<
NI014383,1,D,0003,0040,CARNLOUGH MANUFACTURING COMPANY LIMITED<
NI014386,1,D,0004,0029,ROILSTER INVESTMENTS LIMITED<
NI014387,1, ,0005,0026,HEMISH PROPERTIES LIMITED<
NI014388,1,D,0002,0038,PHILIP MCKINSTRY & ASSOCIATES LIMITED<
NI014391,1,D,0003,0036,ESCO MANAGEMENT CONSULTANTS LIMITED<
NI014392,1,D,0003,0021,J.B.J. FOODS LIMITED<
NI014393,1,L,0005,0027,ROLLERAMA (BANGOR) LIMITED<
NI014397,1, ,0003,0026,KILLYLEAGH BOX CO.LIMITED<
NI014398,1,D,0003,0028,JAMES MORTON(PIANOS)LIMITED<
NI014399,1,D,0003,0040,STRANGFORD LEISURE DEVELOPMENTS LIMITED<
NI014401,1, ,0003,0032,JOHN MCCONNELL(CRUMLIN) LIMITED<
NI014402,1,D,0004,0022,BRECKEN FARMS LIMITED<
NI014403,1, ,0003,0044,ALEXANDERS (CLOTHING MANUFACTURING) LIMITED<
NI014412,1,D,0000,0018,SINGSONIC LIMITED<
NI014414,1, ,0004,0029,MITCHELL DEVELOPMENT LIMITED<
NI014420,1, ,0002,0017,321 CLUB LIMITED<
NI014421,1, ,0005,0019,IRISH INNS LIMITED<
NI014422,1, ,0003,0031,NORTHERN ASSET FINANCE LIMITED<
NI014423,1,D,0003,0015,FULMAX LIMITED<
NI014426,1,D,0002,0021,SWITCH MUSIC LIMITED<
NI014427,1, ,0006,0029,DECORA BLIND SYSTEMS LIMITED<
NI014431,1, ,0003,0021,CAVITY GLASS LIMITED<
NI014434,1,D,0003,0028,ROOF SEALERS (N.I.) LIMITED<
NI014435,1, ,0002,0023,MCCALLAN BROS. LIMITED<
NI014437,1,D,0002,0036,CROSSHAVEN ENERGY RESOURCES LIMITED<
NI014438,1, ,0003,0017,CROPROCO LIMITED<
NI014439,1,D,0003,0033,LISNAGARVEY DEVELOPMENTS LIMITED<
NI014440,1,D,0003,0039,NORMAN GILLILAND (GLENGORMLEY) LIMITED<
NI014442,1,D,0004,0024,INCH PROCESSORS LIMITED<
NI014445,1,D,0005,0034,FIELD DAY THEATRE COMPANY LIMITED<
NI014446,1, ,0006,0024,D.K.M. GRAPHICS LIMITED<
NI014448,1,D,0003,0038,DISABLEAID (NORTHERN IRELAND) LIMITED<
NI014457,1,D,0005,0018,FOAMSPRAY LIMITED<
NI014458,1,D,0003,0028,MURWOOD INVESTMENTS LIMITED<
NI014459,1,D,0003,0039,ALAN J. SIMPSON (DISTRIBUTORS) LIMITED<
NI014461,1,D,0003,0033,GALGORM CONSTRUCTION CO. LIMITED<
NI014462,1,D,0003,0013,MERF LIMITED<
NI014466,1,D,0004,0029,BRENNAN DISTRIBUTORS LIMITED<
NI014469,1,D,0004,0025,CASTLE BAR DERRY LIMITED<
NI014472,1, ,0006,0029,LOUERNE CONSTRUCTION LIMITED<
NI014473,1,D,0003,0058,HARRISON MARINE AND GENERAL INSURANCE CONSULTANTS LIMITED<
NI014477,1,D,0004,0023,DEPO (BELFAST) LIMITED<
NI014479,1, ,0003,0038,"SIMPSON, MCLEARNON & FERGUSON LIMITED<"
NI014480,1,D,0006,0031,VIDEO COMPUTER SYSTEMS LIMITED<
NI014481,1,D,0003,0052,COULTER BROTHERS (IMPORTERS & DISTRIBUTORS) LIMITED<
NI014483,1,D,0003,0040,MCBRIDE AND ELLISON CONTRACTORS LIMITED<
NI014484,1,D,0003,0021,UPVC GLASSCO LIMITED<
NI014485,1, ,0003,0033,F P & T PROPERTY COMPANY LIMITED<
NI014486,1,D,0003,0029,KILLEEN CONSTRUCTION LIMITED<
NI014487,1,D,0003,0036,FRANK HADDOW BUSINESS FORMS LIMITED<
NI014490,1,D,0003,0032,BALMORAL BANANA COMPANY LIMITED<
NI014491,1,D,0003,0043,CHIEFTAIN TOURS (NORTHERN IRELAND) LIMITED<
NI014492,1, ,0004,0028,JOHN RICHARDSON (E) LIMITED<
NI014493,1, ,0003,0037,FORSTER RICHARDSON JEWELLERS LIMITED<
NI014495,1, ,0010,0021,CRESCENT ARTS CENTRE<
NI014497,1,D,0003,0028,WM. RODMAN (STAMPS) LIMITED<
NI014501,1,D,0003,0032,LOUGHGALL FRUIT GROWERS LIMITED<
NI014502,1, ,0002,0030,FYFFES BANANAS (N.I.) LIMITED<
NI014503,1, ,0004,0022,TORNEY BROS. HOLDINGS<
NI014505,1,D,0003,0031,W.A.L. FOREST SERVICES LIMITED<
NI014507,1,D,0003,0038,CO. DOWN ACCOUNTANCY SERVICES LIMITED<
NI014508,1, ,0003,0015,TURVOY LIMITED<
NI014509,1, ,0009,0036,CALOR PROPERTY DEVELOPMENTS LIMITED<
NI014510,1,D,0003,0025,SANDOWN BUILDERS LIMITED<
NI014511,1, ,0004,0045,VWR INTERNATIONAL (NORTHERN IRELAND) LIMITED<
NI014512,1,D,0004,0034,DUNNES STORES (COLERAINE) LIMITED<
NI014513,1,D,0004,0032,DUNNES STORES (LISBURN) LIMITED<
NI014516,1,D,0003,0026,IRISH SEA FERRIES LIMITED<
NI014517,1,D,0004,0024,CROSSHAVEN NWOG LIMITED<
NI014518,1,D,0003,0043,BALLENTINE & WATSON (DISTRIBUTORS) LIMITED<
NI014520,1, ,0002,0026,HERBEL PROPERTIES LIMITED<
NI014524,1,D,0003,0015,HOBART LIMITED<
NI014526,1,D,0003,0031,COLERAINE AUTO FACTORS LIMITED<
NI014528,1,D,0003,0021,DENMAR TWEED LIMITED<
NI014529,1, ,0006,0032,IVANHOE INN (CARRYDUFF) LIMITED<
NI014532,1,D,0001,0039,COMMERCIAL INFORMATION COMPANY LIMITED<
NI014533,1, ,0003,0024,OLD FORGE COURT LIMITED<
NI014535,1,D,0001,0018,KEERCRETE LIMITED<
NI014536,1,D,0003,0019,LOFTY INNS LIMITED<
NI014537,1,C,0000,0025,WALKER TRANSPORT LIMITED<
NI014538,1,D,0003,0018,TASH INNS LIMITED<
